dataset;label;message_id;variant_filename;vocab_type;codepoint;salt_location;n_insert_subject;n_insert_body;spam_flag;score;threshold;rule_count;rules;protocol_line;spamd_headers
baseline;spam;01197.f88c038612948f3fa023ac83db2e2ce5;;;;none;;;True;6.8;5.0;5;BAYES_99|BAYES_999|BODY_URI_ONLY|HEADER_FROM_DIFFERENT_DOMAINS|KHOP_HELO_FCRDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 734 | Spam: True ; 6.8 / 5.0"
baseline;spam;01203.f4c9144a594fb81ff323053fbd626a55;;;;none;;;True;6.4;5.0;7;BAYES_99|BAYES_999|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|SPOOFED_FREEMAIL;SPAMD/1.1 0 EX_OK;"Content-length: 783 | Spam: True ; 6.4 / 5.0"
baseline;spam;01205.47d139ac094945ae2630efb896dc4b43;;;;none;;;True;18.3;5.0;19;BAYES_99|BAYES_999|CONTENT_AFTER_HTML|DATE_IN_FUTURE_03_06|FORGED_OUTLOOK_HTML|FORGED_OUTLOOK_TAGS|FORGED_YAHOO_RCVD|FREEMAIL_FROM|FSL_HELO_BARE_IP_2|HTML_IMAGE_ONLY_32|HTML_IMAGE_RATIO_08|HTML_MESSAGE|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RCVD_FAKE_HELO_DOTCOM|SPOOFED_FREEMAIL|TO_NO_BRKTS_MSFT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 979 | Spam: True ; 18.3 / 5.0"
baseline;spam;01216.e293653cab0c486ba135cf8fbe6700fc;;;;none;;;True;7.8;5.0;13;BANG_GUAR|BAYES_99|BAYES_999|DIET_1|HIDE_WIN_STATUS|HTML_MESSAGE|HTML_OBFUSCATE_05_10|MIME_HTML_ONLY|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|OBFUSCATING_COMMENT|RDNS_NONE|WEIRD_PORT;SPAMD/1.1 0 EX_OK;"Content-length: 814 | Spam: True ; 7.8 / 5.0"
baseline;spam;01230.0589bade8df0c343a49c6712f62dfca0;;;;none;;;True;6.4;5.0;12;BAYES_99|BAYES_999|HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_06|HTML_MESSAGE|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|MSGID_DOLLARS_URI_IMG|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT|T_REMOTE_IMAGE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 876 | Spam: True ; 6.4 / 5.0"
baseline;spam;01236.903d52340bf3ed1a328b039bcd94e1c9;;;;none;;;True;15.9;5.0;20;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HEADER_FROM_DIFFERENT_DOMAINS|HTML_FONT_FACE_BAD|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|MAILING_LIST_MULTI|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 1226 | Spam: True ; 15.9 / 5.0"
baseline;spam;01240.7d6ae3682a3dd3fe457516b188eb105c;;;;none;;;True;18.1;5.0;19;ADVANCE_FEE_5_NEW_MONEY|BAYES_99|BAYES_999|BILLION_DOLLARS|FORGED_MUA_OUTLOOK|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|LOTS_OF_MONEY|MIME_QP_LONG_LINE|MONEY_FRAUD_8|MONEY_FREEMAIL_REPTO|MSOE_MID_WRONG_CASE|OBFU_TEXT_ATTACH|SPOOFED_FREEMAIL|T_MONEY_PERCENT|UNDISC_MONEY|UPPERCASE_75_100|URG_BIZ;SPAMD/1.1 0 EX_OK;"Content-length: 1000 | Spam: True ; 18.1 / 5.0"
baseline;spam;01242.3743099b115c6a8a273d8eca34a9c738;;;;none;;;True;17.6;5.0;16;BAYES_80|END_FUTURE_EMAILS|FORGED_MUA_OUTLOOK|FORGED_OUTLOOK_HTML|FSL_HELO_BARE_IP_1|HELO_MISC_IP|HTML_MESSAGE|MIME_HTML_ONLY|MSGID_FROM_MTA_HEADER|MSOE_MID_WRONG_CASE|NORMAL_HTTP_TO_IP|NO_RDNS_DOTCOM_HELO|NUMERIC_HTTP_ADDR|RCVD_HELO_IP_MISMATCH|RDNS_NONE|TO_NO_BRKTS_MSFT;SPAMD/1.1 0 EX_OK;"Content-length: 977 | Spam: True ; 17.6 / 5.0"
baseline;spam;01250.2bfc033f9ced1c70e480ec75b0094431;;;;none;;;True;5.4;5.0;9;BAYES_99|BAYES_999|HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_04|HTML_MESSAGE|KHOP_HELO_FCRDNS|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT;SPAMD/1.1 0 EX_OK;"Content-length: 831 | Spam: True ; 5.4 / 5.0"
baseline;spam;01253.26e421b9623002d636c29f79f68a58fb;;;;none;;;True;18.0;5.0;21;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HTML_FONT_FACE_BAD|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|PDS_RDNS_DYNAMIC_FP|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_DYNAMIC|SPOOFED_FREEMAIL|T_REMOTE_IMAGE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1355 | Spam: True ; 18.0 / 5.0"
baseline;spam;01255.e04eae4539f81463a930dfe44ebd6af8;;;;none;;;True;8.7;5.0;16;BAYES_99|BAYES_999|DIET_1|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|HIDE_WIN_STATUS|HTML_MESSAGE|HTML_OBFUSCATE_05_10|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|NORMAL_HTTP_TO_IP|NO_RDNS_DOTCOM_HELO|NUMERIC_HTTP_ADDR|OBFUSCATING_COMMENT|SPOOFED_FREEMAIL|WEIRD_PORT;SPAMD/1.1 0 EX_OK;"Content-length: 1010 | Spam: True ; 8.7 / 5.0"
baseline;spam;01257.f5908ef0550cdf91bd6ae55120ecb5ce;;;;none;;;True;17.3;5.0;13;BAYES_99|BAYES_999|DOS_OE_TO_MX|FREEMAIL_FROM|KHOP_HELO_FCRDNS|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|NO_FM_NAME_IP_HOSTN|RATWARE_MS_HASH|RDNS_DYNAMIC|SPOOFED_FREEMAIL|SUBJ_ALL_CAPS|TO_NO_BRKTS_MSFT;SPAMD/1.1 0 EX_OK;"Content-length: 821 | Spam: True ; 17.3 / 5.0"
baseline;spam;01259.b4dff1ed93bc931b271888cd42e41b85;;;;none;;;True;7.0;5.0;9;BAYES_99|BAYES_999|CTE_8BIT_MISMATCH|DATE_IN_FUTURE_06_12|DRUGS_ANXIETY|INVALID_DATE_TZ_ABSURD|MSGID_FROM_MTA_HEADER|RDNS_NONE|T_ANY_PILL_PRICE;SPAMD/1.1 0 EX_OK;"Content-length: 2336 | Spam: True ; 7.0 / 5.0"
baseline;spam;01267.6e9de9ba20f59c26028ebdb4550685fb;;;;none;;;True;18.4;5.0;20;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FORGED_HOTMAIL_RCVD2|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO|FREEMAIL_REPLYTO_END_DIGIT|HTML_FONT_LOW_CONTRAST|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|LOW_PRICE|MIME_HTML_ONLY|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO|SUBJ_ALL_CAPS;SPAMD/1.1 0 EX_OK;"Content-length: 1784 | Spam: True ; 18.4 / 5.0"
baseline;spam;01280.34dde162b3c6b2e873fc9f094d28b0fd;;;;none;;;True;7.0;5.0;6;BAYES_99|BAYES_999|EXCUSE_REMOVE|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|RDNS_NONE;SPAMD/1.1 0 EX_OK;"Content-length: 761 | Spam: True ; 7.0 / 5.0"
baseline;spam;01308.c46f1215ccd8cedf162e0cf308b94dcd;;;;none;;;True;24.6;5.0;26;ADVANCE_FEE_2_NEW_MONEY|BANG_GUAR|BAYES_99|BAYES_999|BIGNUM_EMAILS_MANY|DATE_IN_PAST_06_12|FIN_FREE|FORGED_YAHOO_RCVD|FORM_FRAUD_5|FREEMAIL_FROM|FSL_HELO_NON_FQDN_1|HELO_NO_DOMAIN|INVALID_MSGID|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|LUCRATIVE|MONEY_FORM_SHORT|MONEY_FRAUD_5|MONEY_NOHTML|NO_FM_NAME_IP_HOSTN|PDS_RDNS_DYNAMIC_FP|PLING_QUERY|RDNS_DYNAMIC|SPOOFED_FREEMAIL|THIS_AD|T_FILL_THIS_FORM_SHORT;SPAMD/1.1 0 EX_OK;"Content-length: 1081 | Spam: True ; 24.6 / 5.0"
baseline;spam;01311.43bfe86df65d53c5f7ca2365dc12582b;;;;none;;;True;15.9;5.0;20;BAYES_99|BAYES_999|CONTENT_AFTER_HTML_WEAK|DATE_IN_FUTURE_06_12|FREEMAIL_FROM|FROM_STARTS_WITH_NUMS|HTML_IMAGE_ONLY_20|HTML_IMAGE_RATIO_02|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|IP_LINK_PLUS|MIME_HTML_ONLY|MIXED_HREF_CASE|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|TRACKER_ID	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1053 | Spam: True ; 15.9 / 5.0"
baseline;spam;01335.ca70ab7f2d1accef8b3cf646e3004ef8;;;;none;;;True;22.3;5.0;23;AXB_XMAILER_MIMEOLE_OL_024C2|BAYES_99|BAYES_999|FORGED_MUA_OUTLOOK|FORGED_OUTLOOK_HTML|FORGED_OUTLOOK_TAGS|FORGED_YAHOO_RCVD|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO|FREEMAIL_REPLYTO_END_DIGIT|HTML_COMMENT_SAVED_URL|HTML_IMAGE_RATIO_06|HTML_MESSAGE|HTML_TAG_BALANCE_HEAD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSOE_MID_WRONG_CASE|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO|TO_NO_BRKTS_MSFT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1096 | Spam: True ; 22.3 / 5.0"
baseline;spam;01339.d94a16532a6f42497266dcc327a40163;;;;none;;;True;14.4;5.0;15;BAYES_99|BAYES_999|CONTENT_AFTER_HTML_WEAK|FORGED_YAHOO_RCVD|FREEMAIL_FROM|FREEMAIL_REPLYTO|HTML_FONT_LOW_CONTRAST|HTML_MESSAGE|MIME_HTML_ONLY|MSGID_FROM_MTA_HEADER|NORDNS_LOW_CONTRAST|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|SPOOFED_FREEM_REPTO;SPAMD/1.1 0 EX_OK;"Content-length: 901 | Spam: True ; 14.4 / 5.0"
baseline;spam;01342.7f89acf56fb4398340a0b07481e3193f;;;;none;;;True;19.0;5.0;16;BAYES_99|BAYES_999|FILL_THIS_FORM|FILL_THIS_FORM_LONG|FORGED_MUA_OUTLOOK|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|MISSING_MIMEOLE|MONEY_FORM|MONEY_NOHTML|MSOE_MID_WRONG_CASE|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC|TO_NO_BRKTS_MSFT|T_FILL_THIS_FORM_FRAUD_PHISH|XPRIO;SPAMD/1.1 0 EX_OK;"Content-length: 925 | Spam: True ; 19.0 / 5.0"
baseline;spam;01355.a47c042a6e16456c5b49c18d5b3868cb;;;;none;;;True;17.3;5.0;13;BAYES_99|BAYES_999|BIGNUM_EMAILS_MANY|DATE_IN_FUTURE_06_12|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|INVALID_DATE_TZ_ABSURD|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 943 | Spam: True ; 17.3 / 5.0"
baseline;spam;01359.deafa1d42658c6624c6809a446b7f369;;;;none;;;False;2.7;5.0;7;BAYES_60|DEAR_SOMETHING|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|MIME_QP_LONG_LINE|T_OBFU_DOC_ATTACH|T_TVD_MIME_EPI;SPAMD/1.1 0 EX_OK;"Content-length: 2341 | Spam: False ; 2.7 / 5.0"
baseline;spam;01363.85518bca7c7cb9f35e57f3adda762ac9;;;;none;;;True;6.3;5.0;12;BAYES_99|BAYES_999|HEADER_FROM_DIFFERENT_DOMAINS|HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_08|HTML_MESSAGE|LOTS_OF_MONEY|MAILING_LIST_MULTI|MIME_QP_LONG_LINE|NORDNS_LOW_CONTRAST|RDNS_NONE|T_TVD_MIME_EPI	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 843 | Spam: True ; 6.3 / 5.0"
baseline;spam;01372.5d236077d94148a0ca71751f8f0a2e58;;;;none;;;True;20.6;5.0;19;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|DRUGS_ERECTILE|FORGED_YAHOO_RCVD|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HTML_MESSAGE|HTML_TAG_BALANCE_BODY|INVALID_DATE_TZ_ABSURD|MIME_HTML_ONLY|MORE_SEX|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 1272 | Spam: True ; 20.6 / 5.0"
baseline;spam;01374.b902d53d7f737be700d6de60a42122d9;;;;none;;;True;9.0;5.0;7;BAYES_50|DATE_IN_PAST_96_XX|FORGED_MUA_OUTLOOK|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|MISSING_HEADERS|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 1159 | Spam: True ; 9.0 / 5.0"
baseline;spam;01382.37400f7a1f36cd45165c2a72a9ec8baa;;;;none;;;True;5.3;5.0;5;BAYES_99|BAYES_999|FREEMAIL_FROM|KHOP_HELO_FCRDNS|SPOOFED_FREEMAIL;SPAMD/1.1 0 EX_OK;"Content-length: 696 | Spam: True ; 5.3 / 5.0"
baseline;spam;01384.e23f94030a4393f0825eacd9de99eb31;;;;none;;;True;7.7;5.0;7;BAYES_99|BAYES_999|END_FUTURE_EMAILS|HTML_IMAGE_ONLY_24|HTML_MESSAGE|KHOP_HELO_FCRDNS|T_REMOTE_IMAGE;SPAMD/1.1 0 EX_OK;"Content-length: 770 | Spam: True ; 7.7 / 5.0"
baseline;spam;01388.dba0966da5886e99fab13981da6c3834;;;;none;;;True;22.3;5.0;18;BAYES_99|BAYES_999|DATE_IN_PAST_96_XX|FORGED_MUA_IMS|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO|FREEMAIL_REPLYTO_END_DIGIT|INVALID_DATE|KHOP_HELO_FCRDNS|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO|SUBJ_ALL_CAPS|TRACKER_ID|T_FILL_THIS_FORM_SHORT;SPAMD/1.1 0 EX_OK;"Content-length: 944 | Spam: True ; 22.3 / 5.0"
baseline;spam;01395.cb33d1d72f42e4ab9268729917bf428b;;;;none;;;True;8.3;5.0;5;BAYES_99|BAYES_999|ENGLISH_UCE_SUBJECT|FREE_QUOTE_INSTANT|KHOP_HELO_FCRDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 759 | Spam: True ; 8.3 / 5.0"
baseline;ham;00002.9c4069e25e1ef370c078db7ee85ff9ac;;;;none;;;False;-1.9;5.0;3;BAYES_00|HK_RANDOM_REPLYTO|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2694 | Spam: False ; -1.9 / 5.0"
baseline;ham;00003.860e3c3cee1b42ead714c5c874fe25f7;;;;none;;;False;-1.9;5.0;3;BAYES_00|HK_RANDOM_REPLYTO|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2400 | Spam: False ; -1.9 / 5.0"
baseline;ham;00004.b2ed6c3c62bbdfab7683d60e214d1445;;;;none;;;False;-2.6;5.0;4;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|T_TVD_MIME_EPI	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 4502 | Spam: False ; -2.6 / 5.0"
baseline;ham;00006.654c4ec7c059531accf388a807064363;;;;none;;;False;-2.6;5.0;4;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|T_TVD_MIME_EPI	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 4555 | Spam: False ; -2.6 / 5.0"
baseline;ham;00007.37a8af848caae585af4fe35779656d55;;;;none;;;False;0.2;5.0;5;BAYES_00|HK_RANDOM_REPLYTO|LOTS_OF_MONEY|MAILING_LIST_MULTI|MONEY_NOHTML;SPAMD/1.1 0 EX_OK;"Content-length: 2766 | Spam: False ; 0.2 / 5.0"
baseline;ham;00009.371eca25b0169ce5cb4f71d3e07b9e2d;;;;none;;;False;0.2;5.0;5;BAYES_00|HK_RANDOM_REPLYTO|LOTS_OF_MONEY|MAILING_LIST_MULTI|MONEY_NOHTML;SPAMD/1.1 0 EX_OK;"Content-length: 2754 | Spam: False ; 0.2 / 5.0"
baseline;ham;00010.d1b4dbbad797c5c0537c5a0670c373fd;;;;none;;;False;-2.7;5.0;3;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 4076 | Spam: False ; -2.7 / 5.0"
baseline;ham;00014.cb20e10b2bfcb8210a1c310798532a57;;;;none;;;False;-2.6;5.0;4;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|T_TVD_MIME_EPI	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 4661 | Spam: False ; -2.6 / 5.0"
baseline;ham;00015.4d7026347ba7478c9db04c70913e68fd;;;;none;;;False;-1.9;5.0;4;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|RDNS_NONE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2418 | Spam: False ; -1.9 / 5.0"
baseline;ham;00022.b7c5c97a3a140eed207b9e90d4e650a1;;;;none;;;False;-2.7;5.0;3;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2113 | Spam: False ; -2.7 / 5.0"
baseline;ham;00023.e0e815ea1d7fd40e7e70b4c0035bef0c;;;;none;;;False;-2.7;5.0;3;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2334 | Spam: False ; -2.7 / 5.0"
baseline;ham;00027.4d456dd9ce0afde7629f94dc3034e0bb;;;;none;;;False;-2.7;5.0;3;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2078 | Spam: False ; -2.7 / 5.0"
baseline;ham;00030.cc78e84cd398ff4a2e9e287263de928f;;;;none;;;False;-4.6;5.0;4;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|NICE_REPLY_A	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2493 | Spam: False ; -4.6 / 5.0"
baseline;ham;00033.2ceb520d2c6500ccf24357f2ebdce618;;;;none;;;False;1.2;5.0;2;BAYES_50|KHOP_HELO_FCRDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1505 | Spam: False ; 1.2 / 5.0"
baseline;ham;00034.6c4a2965d18007340b85034c167848ec;;;;none;;;False;-2.7;5.0;3;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2640 | Spam: False ; -2.7 / 5.0"
baseline;ham;00037.8654538f4f68f933488f6a16aaadd0ce;;;;none;;;False;-2.9;5.0;2;BAYES_00|MAILING_LIST_MULTI	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2368 | Spam: False ; -2.9 / 5.0"
baseline;ham;00039.be5e34dcebd922928045634015e3ed78;;;;none;;;False;-2.9;5.0;2;BAYES_00|MAILING_LIST_MULTI	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2486 | Spam: False ; -2.9 / 5.0"
baseline;ham;00040.eec48d76fbc04e9b98c3de0f59af97ac;;;;none;;;False;-1.9;5.0;4;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|RDNS_NONE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2093 | Spam: False ; -1.9 / 5.0"
baseline;ham;00043.2a43cc6315e9e6c29045ce069c1f1c55;;;;none;;;False;-4.6;5.0;4;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|NICE_REPLY_A	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2633 | Spam: False ; -4.6 / 5.0"
baseline;ham;00045.2ee1e1652c664c64b323207f9e7a6f02;;;;none;;;False;-2.7;5.0;3;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2483 | Spam: False ; -2.7 / 5.0"
baseline;ham;00048.1e067f31e83cc6ea3e9103b52f15588e;;;;none;;;False;-1.0;5.0;7;BAYES_00|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2732 | Spam: False ; -1.0 / 5.0"
baseline;ham;00053.5d91997e62360f3ab8094cad7b7cae66;;;;none;;;False;-2.7;5.0;3;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2767 | Spam: False ; -2.7 / 5.0"
baseline;ham;00061.9cc2b5c110807914cc6c38263b7dd62a;;;;none;;;False;-4.6;5.0;4;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|NICE_REPLY_A	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 3245 | Spam: False ; -4.6 / 5.0"
baseline;ham;00062.43847c613a539ca9c47b4593ee34bd6d;;;;none;;;False;-2.9;5.0;2;BAYES_00|MAILING_LIST_MULTI	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2255 | Spam: False ; -2.9 / 5.0"
baseline;ham;00068.36bcd58f7826a1819b2188d4b35b9150;;;;none;;;False;-2.9;5.0;2;BAYES_00|MAILING_LIST_MULTI	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2475 | Spam: False ; -2.9 / 5.0"
baseline;ham;00071.feb4bca3576707de8f2e8a3c5d22f106;;;;none;;;False;-2.7;5.0;3;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2248 | Spam: False ; -2.7 / 5.0"
baseline;ham;00075.f621d4aa31d845b7fada89f4a97c98c4;;;;none;;;False;2.8;5.0;7;AXB_XMAILER_MIMEOLE_OL_024C2|BAYES_00|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|MSOE_MID_WRONG_CASE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2333 | Spam: False ; 2.8 / 5.0"
baseline;ham;00080.93f80f25c954fe33b3218d98a6efb2c9;;;;none;;;False;-4.6;5.0;4;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|NICE_REPLY_A	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2285 | Spam: False ; -4.6 / 5.0"
baseline;ham;00080.ba42e846212f912a63aa36c7a9ded217;;;;none;;;False;-2.7;5.0;3;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2752 | Spam: False ; -2.7 / 5.0"
baseline;ham;00085.4688df2caa6ff00d499233c06fee8aad;;;;none;;;False;-2.7;5.0;3;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2672 | Spam: False ; -2.7 / 5.0"
baseline;ham;00087.03a92f5753c44cb83d28837121d82b06;;;;none;;;False;-0.9;5.0;5;APP_DEVELOPMENT_NORDNS|BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|RDNS_NONE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2121 | Spam: False ; -0.9 / 5.0"
baseline;ham;00093.ae2f7bf4ac265b89b75fc14747d84c1d;;;;none;;;False;-4.6;5.0;4;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|NICE_REPLY_A	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2557 | Spam: False ; -4.6 / 5.0"
baseline;ham;00097.e8e276c07ee885c4b8d904c1414412e5;;;;none;;;False;-2.7;5.0;3;BAYES_00|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 1871 | Spam: False ; -2.7 / 5.0"
